Id,Next Week's Deaths
719557359,0.17228204201766037
507527289,1.214986417626922
821551528,1.5868982859197602
696602016,1.091408363027978
680387432,6.750102400742997
140935772,103.56812241363194
860599652,10.776643254606409
154666619,2.8131663500096007
569351983,20.75075360428203
804571530,5.215227049582009
277427273,1467.7610333058306
310791138,144.14057032510763
608337038,0.46121132347489435
857554964,8.863739557741647
237707477,5.421873115635051
922479531,1.157847538826064
602404935,1.0625609698275549
193354840,1199.6263150921322
327526620,0.15420470256119767
719256497,72.43900542071061
154750002,10.676956875181583
643005339,1.3904240303802127
618501440,502.0991358409617
122126258,4.183513665656447
447077159,8.133829468051157
583731299,152.74797649686354
766770091,125.66853703558297
693762000,9.960663666201574
286116693,74.12387327859292
861796258,0.5608185831903904
229691056,54.423598648889154
552663165,-0.08294605688222362
111111700,0.10650468549773798
540936268,3.1991549986809322
582973869,-0.710668668970812
636997229,0.6438890937173656
215861163,0.5385240566212537
478612688,2.6572302185778005
283462592,2454.941177518579
641038993,-0.03579180737947303
299291430,141.15442738469574
135526949,33.435989448464866
362668573,22.9060232613563
296343472,983.1764618547272
327354217,0.4122639924790302
426451655,4.527367796062721
183855552,4.839074549252956
145254300,1.1656549027886576
430988600,25.86873136367533
644265496,25.19172414856574
783143585,0.4042306816098702
926272320,19.569433817511165
921341952,0.2777446518724074
533581690,-0.41175533620386484
106933504,0.4061048957955721
170914962,10.624194275481125
538817680,0.6351117827840076
507932527,174.9896584796566
341927898,-0.28980758135391305
839905076,203.0129572525709
516922898,380.9985058608157
368416169,96.7040162742651
627723133,241.4531385002123
744222353,4.62425556121332
112626021,11043.540646184325
431636573,39.707152178126954
418283037,0.21797744529912327
153263470,22.912288651536088
457831855,0.14087846964738335
484231158,2.8900476800639785
980085984,22.661730787899447
615154496,-0.8466908630301354
374618278,16.581252613307832
243088837,12458.764715220688
798705258,32.72988067322838
423165327,-0.09831303511403869
237116240,785.7214604919475
376927468,24.482249476025668
391522878,18.382181689007417
745950996,68.2680361895142
390775967,29.12410124980197
783820682,758.3799506035749
526791978,13.087229113957093
192971968,4.912641746136212
947685456,1.8341396048424625
459251378,94.23876950011241
600973842,193.78372867131168
190164328,21152.005928429197
516690555,1.4018008104079183
658628744,0.05886400069112943
751111850,17.080795746428873
908426699,2.020398558309488
850045964,54.003479711656524
462736166,2.3132114811816544
445752928,103.72665305598461
740182255,19.7483878208732
237513410,29.130862371858157
518713621,11.374507659988199
860913296,1.2671645148143285
216497466,103.06120866572206
760996267,106.5286566876742
993309392,1819.487066002164
404960357,7.221062962127536
372113706,-0.20955208168621725
237327308,16.526210187969657
135430944,0.15971492047585412
145649777,11.535711700529864
845685014,1.239982409681668
296913228,-0.17280982651806837
571149608,4.0497978902903
991186263,3.0994857649145984
942267064,157.64190839161736
560394093,11391.740575760557
495535786,2.8990396058799965
354034417,0.3941152597501663
990508777,40.820192522000546
444704538,29.273897101004263
166381204,72.81432263325623
965555536,653.0057747905763
314805035,3.5988176615171916
119598498,64.10279325561739
537607024,14.321917647345828
386318962,0.820897607118115
569133539,82.61956069701262
690358212,91.99506868381268
305454402,2056.016595497085
433527099,20906.994477493987
286360391,1601.6894274537437
576793006,0.1196078683940461
772073364,0.8212546204238651
918275470,61.41702096221713
901274045,0.4325684686545157
309681941,0.3596346657718063
853581576,75.9836168888274
262016716,4.290393779966766
210381478,3695.5186251336218
649007989,19.824009099844062
202905078,1237.639860445952
666859512,1.4129758756664692
202717712,6643.942490079971
542159901,3.833639213999463
341300340,18.72561225160663
245906747,12.170084860349101
119844618,4.660222006384083
463394032,2.353062309780074
184926049,0.515594554738689
809096978,-0.4961162850240847
852434374,6.454542882974503
773564263,8411.904184864294
952192152,0.1725505584431175
480068129,0.31319156256100844
684164788,1.8238518474879313
685092824,5.413501907172902
839092930,78.19405458780983
203527775,38.28696603760312
637054406,241.74735137347542
769063503,636.8992221777554
227194207,11.556003119565196
690879530,215.34116413094011
718264272,6825.800060963337
632565328,4.2612125612305976
391519117,3.45959237037628
930881774,32.71033683992219
802774347,319.8262086239504
552501284,53.41613689444267
528164193,0.04865565065636225
377941365,72.16905891628379
446466352,2.009966400122998
808868185,1188.8601188617554
191832900,-0.6672403916805494
575797514,128.28149775641836
349875790,0.23162923461518506
677726178,85.7518908280992
610169066,2.778107185796296
250474462,1.1068830162625165
636338864,204.18956122251566
638327994,474.532281920613
286190906,3.254820112882529
845383053,506.02509949603166
692962501,8216.20337664227
884940311,0.6732025605284959
131829115,0.2661334263944588
612514426,18.44358513237013
242259492,2.7074283340772993
710671824,1.2362086771168364
268977142,356.5191194347837
637145232,1607.9575618727915
375421664,759.4108023359025
505278540,0.005678255449447687
235282204,14.827337789656063
709254819,1.02880841979778
815830674,-0.09603956606002147
512047631,1.2623814960813673
424751903,1.818149980135025
491704992,0.4975872036577189
765845964,343.26220695556475
812166437,0.44318992522498496
504267811,-0.019721764528306093
632660799,-0.19293141519814716
417824525,0.1999138671415266
392261958,1.8945924531779266
583344240,18.261464773768992
264052615,-0.009725325294495032
724935026,8.965683083766727
572377683,1.3167093038706672
191236022,12.285490021684106
763367238,9.399820080056465
709890416,0.6877692801225758
892239879,22.941026531445658
657003974,-0.2638227694546216
766431122,9.644862253401305
699046875,12.444337269470282
770689402,2.0758209349506407
977756292,-3.8693700861631997
260026528,1081.0936576073361
505984116,4.145296884331437
640627259,45.938881003164084
429890969,2.622366413186909
306990376,23.456315787808332
940685056,1882.2393795061737
217929250,-0.3733983115068706
441856018,2.6361794898749573
707101398,233.13782087073017
321766802,5.273957246775348
766115202,0.4544513289774638
289526386,3.6645301548926352
991706837,25.407718114818305
972595259,4.138360113135154
256628246,847.7287167058051
480779473,302.17418037785137
160186961,18.969368797575132
812011848,2.7849493181885148
691334873,1.3101481717923933
287236835,29.350473849094918
150281609,48.728992420917855
524103282,1.3970537476514369
762602679,1.801748262074941
700608879,96.6719809634831
746577782,5511.571099392226
970415148,2620.9573156706397
215620540,-0.657224282910414
682981236,5.0072220779914165
979502359,4.8299930492357355
658067461,396.9281664210838
817380903,-0.6871845783881785
399384021,43.18803885723332
463854731,0.41107944409649505
172844122,20.99203027238799
998779118,17.36182827175406
729940872,0.3993313403037625
113822059,0.4610076955071954
988407004,24.162880579971432
633474507,4.895603198934368
130342153,619.4290283922546
443589573,1.4463691933278606
559067254,0.6655968231796029
476058494,2.215324849624013
497352918,25.35562738665605
806299023,18.171495145929896
542633234,0.3376067277298029
104078980,148.51473306767156
506282648,153.3520291137429
286107303,-2.986891907867237
289916884,0.11652891954950136
337779243,0.3692391354288526
368114254,1.168387959745993
328946586,64.25530062265061
889861355,-9.009364431769724
459064654,15.562257759420582
573766167,2.6628799017313804
151876288,59.51488586404545
872401485,45.69408521491312
176757209,749.380256664079
276838459,2.6486242144304253
647401811,0.9096122945168389
629971504,1.77032957943057
160089411,2595.0199446330694
412196613,12.57570536635363
674440304,1778.4526473648987
456165245,-0.04677439258034786
946503462,1676.133429544744
960304389,7399.2661988252885
440783895,944.301837873356
510845883,-0.5647251227126401
275009799,2.465411477461229
651113748,17.268343535789878
583223459,0.029160147569897696
956188101,230.53731449976056
152912935,426.2035197464751
376345208,2859.3177165112866
349734133,-1.040695791884667
229215724,4.0853926450352045
312936553,54.91746711567876
493670147,0.7292445490316908
591994393,-0.05354201433538466
385964265,33659.05183990612
513075293,13.831429404268961
815139219,310.6871455446041
436981212,-0.5636977830446169
109791753,74.794624564794
278338549,0.7062774240107844
692613149,2719.6729809428416
